No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
80,メガヤドラン,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
80,メガヤドラン,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
80,メガヤドラン,かなしばり,ノーマル,変化,0,100,20,,4ターンの間相手をわざふうじ状態にする。,2026/4/10,
80,メガヤドラン,だいもんじ,ほのお,特殊,110,85,8,1,10%の確率で相手をやけど状態にする。,2026/4/10,TRUE
80,メガヤドラン,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
80,メガヤドラン,アクアブレイク,みず,物理,85,100,12,1,20%の確率で相手の防御を1段階下げる。,2026/4/10,
80,メガヤドラン,ダイビング,みず,物理,80,100,12,1,使ったターンで水中状態になり、次のターンで攻撃する。,2026/4/10,
80,メガヤドラン,たきのぼり,みず,物理,80,100,16,1,20%の確率で相手をひるませる。,2026/4/10,
80,メガヤドラン,シェルブレード,みず,物理,75,95,12,1,50%の確率で相手の防御を1段階下げる。,2026/4/10,
80,メガヤドラン,ハイドロポンプ,みず,特殊,110,80,8,1,通常の攻撃技。,2026/4/10,
80,メガヤドラン,だくりゅう,みず,特殊,90,85,12,1,30%の確率で相手の命中率を1段階下げる。,2026/4/10,
80,メガヤドラン,なみのり,みず,特殊,90,100,16,1,水中状態の相手には威力が2倍になる。,2026/4/10,TRUE
80,メガヤドラン,みずのはどう,みず,特殊,60,100,20,1,20%の確率で相手をこんらん状態にする。,2026/4/10,
80,メガヤドラン,ひやみず,みず,特殊,50,100,20,1,相手の攻撃を1段階下げる。,2026/4/10,
80,メガヤドラン,うずしお,みず,特殊,35,85,16,1,相手をバインド状態にする。水中状態の相手には、威力が2倍になる。,2026/4/10,
80,メガヤドラン,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
80,メガヤドラン,でんじは,でんき,変化,0,90,20,,相手をまひ状態にする。,2026/4/10,
80,メガヤドラン,ゲップ,どく,特殊,120,90,12,1,戦闘中にきのみを食べていない場合、この技は失敗する。,2026/4/10,
80,メガヤドラン,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
80,メガヤドラン,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
80,メガヤドラン,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
80,メガヤドラン,マッドショット,じめん,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
80,メガヤドラン,れいとうパンチ,こおり,物理,75,100,16,1,10%の確率で相手をこおり状態にする。,2026/4/10,
80,メガヤドラン,ゆきなだれ,こおり,物理,,100,12,,この技を使うターンに相手からの技ダメージを受けていれば、威力が2倍になる。,2026/4/10,
80,メガヤドラン,ふぶき,こおり,特殊,110,70,8,1,10%の確率で相手をこおり状態にする。ゆき状態の場合、相手に必ず命中する。,2026/4/10,
80,メガヤドラン,れいとうビーム,こおり,特殊,90,100,12,1,10%の確率で相手をこおり状態にする。,2026/4/10,TRUE
80,メガヤドラン,こごえるかぜ,こおり,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
80,メガヤドラン,ゆきげしき,こおり,変化,0,-,8,,5ターンの間、ゆき状態にする。,2026/4/10,
80,メガヤドラン,きあいパンチ,かくとう,物理,150,100,20,1,自分が技を使うターンで、先に相手からの技のダメージを受けると失敗する。,2026/4/10,
80,メガヤドラン,ボディプレス,かくとう,物理,80,100,12,1,この技は攻撃ではなく、防御の数値でダメージが決まる。,2026/4/10,
80,メガヤドラン,ドレインパンチ,かくとう,物理,75,100,12,1,相手に与えたダメージの1/2自分のHPを回復する。,2026/4/10,
80,メガヤドラン,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
80,メガヤドラン,きあいだま,かくとう,特殊,120,70,8,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,
80,メガヤドラン,しねんのずつき,エスパー,物理,80,90,16,1,20%の確率で相手をひるませる。,2026/4/10,
80,メガヤドラン,みらいよち,エスパー,特殊,120,100,12,1,相手がいる場所をみらいにこうげき状態にする。,2026/4/10,TRUE
80,メガヤドラン,サイコキネシス,エスパー,特殊,90,100,12,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,TRUE
80,メガヤドラン,ワイドフォース,エスパー,特殊,80,100,12,1,サイコフィールド状態の効果を受けている場合、威力が1.5倍になり相手全体を攻撃する。,2026/4/10,
80,メガヤドラン,サイコショック,エスパー,特殊,80,100,12,1,相手の防御の能力値でダメージ計算する。,2026/4/10,TRUE
80,メガヤドラン,サイコノイズ,エスパー,特殊,75,100,12,1,2ターンの間 相手をかいふくふうじ状態にする。,2026/4/10,
80,メガヤドラン,アシストパワー,エスパー,特殊,20,100,12,1,自分の能力変化が1段階上がるごとに、この技は威力は20上がる。,2026/4/10,
80,メガヤドラン,サイコフィールド,エスパー,変化,0,-,12,,5ターンの間全体の場をサイコフィールド状態にする。,2026/4/10,
80,メガヤドラン,いやしのはどう,エスパー,変化,0,-,12,,相手のHPを最大HPの1/2回復する。,2026/4/10,
80,メガヤドラン,ワンダールーム,エスパー,変化,0,-,12,,5ターンの間、全体の場をワンダールーム状態にする。,2026/4/10,
80,メガヤドラン,トリック,エスパー,変化,0,100,12,,相手と自分が持っている道具を入れ替える。,2026/4/10,
80,メガヤドラン,トリックルーム,エスパー,変化,0,-,8,,5ターンの間、全体の場をトリックルーム状態にする。,2026/4/10,
80,メガヤドラン,ふういん,エスパー,変化,0,-,12,,自分はふういん状態になる。,2026/4/10,
80,メガヤドラン,スキルスワップ,エスパー,変化,0,-,12,,自分と相手の特性を入れ替える。,2026/4/10,
80,メガヤドラン,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
80,メガヤドラン,ドわすれ,エスパー,変化,0,-,20,,自分の特防を2段階上げる。,2026/4/10,
80,メガヤドラン,ひかりのかべ,エスパー,変化,0,-,20,,5ターンの間、味方の場をひかりのかべ状態にする。,2026/4/10,
80,メガヤドラン,シャドーボール,ゴースト,特殊,80,100,16,1,20%の確率で相手の特防を1段階下げる。,2026/4/10,
80,メガヤドラン,のろい,ゴースト,変化,0,-,12,,自分のHPを最大HPの1/2減らし、相手をのろい状態にする。ゴーストタイプ以外の場合、自分の素早さを1段階下げて、攻撃・防御を1段階上げる。,2026/4/10,
80,メガヤドラン,イカサマ,あく,物理,95,100,16,,自分の攻撃ではなく相手の攻撃の能力値でダメージが決まる。,2026/4/10,
80,メガヤドラン,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
80,メガヤドラン,わるだくみ,あく,変化,0,-,20,,自分の特攻を2段階上げる。,2026/4/10,
80,メガヤドラン,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
80,メガヤドラン,てっぺき,はがね,変化,0,-,16,,自分の防御を2段階上げる。,2026/4/10,TRUE
80,ヤドラン,くさむすび,くさ,特殊,,100,20,1,相手が重いほど威力が上がる。威力20-120。,2026/4/10,
80,ヤドラン,メロメロ,ノーマル,変化,0,100,16,,相手をメロメロ状態にする。同性、性別不明の相手には失敗する。,2026/4/10,
80,ヤドラン,ちょうはつ,あく,変化,0,100,20,,相手をちょうはつ状態にする。,2026/4/10,
80,ヤドラン,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
80,ヤドラン,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
80,ヤドラン,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
80,ヤドラン,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
80,ヤドラン,トライアタック,ノーマル,特殊,80,100,12,1,20%の確率で相手をまひ、やけど、こおり状態のいずれかにする。,2026/4/10,
80,ヤドラン,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
80,ヤドラン,ウェザーボール,ノーマル,特殊,50,100,12,1,天気が変わっていると、威力が2倍になりタイプも変わる。にほんばれ状態：ほのお、あめ状態：みず、ゆき状態：こおり、すなあらし状態：いわ。,2026/4/10,
80,ヤドラン,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
80,ヤドラン,とおせんぼう,ノーマル,変化,0,-,8,,相手をにげられない状態にする。,2026/4/10,
80,ヤドラン,なまける,ノーマル,変化,0,-,8,,自分のHPを最大HPの1/2回復する。,2026/4/10,TRUE
80,ヤドラン,あくび,ノーマル,変化,0,-,12,,相手をねむけ状態にする。相手に必ず命中する。,2026/4/10,
80,ヤドラン,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
80,ヤドラン,じこあんじ,ノーマル,変化,0,-,12,,相手にかかっている能力変化を自分にもかける。,2026/4/10,
80,ヤドラン,しんぴのまもり,ノーマル,変化,0,-,20,,5ターンの間、味方の場をしんぴのまもり状態にする。,2026/4/10,
80,ヤドラン,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
80,ヤドラン,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
80,ヤドラン,はらだいこ,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/2減らし、攻撃を6段階目まで上げる。残りHPが足りない場合は失敗する。,2026/4/10,
80,ヤドラン,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
80,ヤドラン,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
80,ヤドラン,かなしばり,ノーマル,変化,0,100,20,,4ターンの間相手をわざふうじ状態にする。,2026/4/10,
80,ヤドラン,だいもんじ,ほのお,特殊,110,85,8,1,10%の確率で相手をやけど状態にする。,2026/4/10,TRUE
